,0
1843,353.6206353
1844,353.7279927
1845,353.8353502
1846,353.9427077
1847,354.0500651
1848,354.1574226
1849,354.2647801
1850,354.3721375
1851,354.479495
1852,354.5868524
1853,354.6942099
1854,354.8015674
1855,354.9089248
1856,355.0162823
1857,355.1236397
1858,355.2309972
1859,355.3383547
1860,355.4457121
1861,355.5530696
1862,355.660427
1863,355.7677845
1864,355.875142
1865,355.9824994
1866,356.0898569
1867,356.1972144
1868,356.3045718
1869,356.4119293
1870,356.5192867
1871,356.6266442
1872,356.7340017
1873,356.8413591
1874,356.9487166
1875,357.056074
1876,357.1634315
1877,357.270789
1878,357.3781464
1879,357.4855039
1880,357.5928614
1881,357.7002188
1882,357.8075763
1883,357.9149337
1884,358.0222912
1885,358.1296487
1886,358.2370061
1887,358.3443636
1888,358.451721
1889,358.5590785
1890,358.666436
1891,358.7737934
1892,358.8811509
1893,358.9885083
1894,359.0958658
1895,359.2032233
1896,359.3105807
1897,359.4179382
1898,359.5252957
1899,359.6326531
1900,359.7400106
1901,359.847368
1902,359.9547255
1903,360.062083
1904,360.1694404
1905,360.2767979
1906,360.3841553
1907,360.4915128
1908,360.5988703
1909,360.7062277
1910,360.8135852
1911,360.9209427
1912,361.0283001
1913,361.1356576
1914,361.243015
1915,361.3503725
1916,361.45773
1917,361.5650874
1918,361.6724449
1919,361.7798023
1920,361.8871598
1921,361.9945173
1922,362.1018747
1923,362.2092322
1924,362.3165896
1925,362.4239471
1926,362.5313046
1927,362.638662
1928,362.7460195
1929,362.853377
1930,362.9607344
1931,363.0680919
1932,363.1754493
1933,363.2828068
1934,363.3901643
1935,363.4975217
1936,363.6048792
1937,363.7122366
1938,363.8195941
1939,363.9269516
1940,364.034309
1941,364.1416665
1942,364.249024
1943,364.3563814
1944,364.4637389
1945,364.5710963
1946,364.6784538
1947,364.7858113
1948,364.8931687
1949,365.0005262
1950,365.1078836
1951,365.2152411
1952,365.3225986
1953,365.429956
1954,365.5373135
1955,365.6446709
1956,365.7520284
1957,365.8593859
1958,365.9667433
1959,366.0741008
1960,366.1814583
1961,366.2888157
1962,366.3961732
1963,366.5035306
1964,366.6108881
1965,366.7182456
1966,366.825603
1967,366.9329605
1968,367.0403179
1969,367.1476754
1970,367.2550329
1971,367.3623903
1972,367.4697478
1973,367.5771053
1974,367.6844627
1975,367.7918202
1976,367.8991776
1977,368.0065351
1978,368.1138926
1979,368.22125
1980,368.3286075
1981,368.4359649
1982,368.5433224
1983,368.6506799
1984,368.7580373
1985,368.8653948
1986,368.9727522
1987,369.0801097
1988,369.1874672
1989,369.2948246
1990,369.4021821
1991,369.5095396
1992,369.616897
1993,369.7242545
1994,369.8316119
1995,369.9389694
1996,370.0463269
1997,370.1536843
1998,370.2610418
1999,370.3683992
2000,370.4757567
2001,370.5831142
2002,370.6904716
2003,370.7978291
2004,370.9051866
2005,371.012544
2006,371.1199015
2007,371.2272589
2008,371.3346164
2009,371.4419739
2010,371.5493313
2011,371.6566888
2012,371.7640462
2013,371.8714037
2014,371.9787612
2015,372.0861186
2016,372.1934761
2017,372.3008335
2018,372.408191
2019,372.5155485
2020,372.6229059
2021,372.7302634
2022,372.8376209
2023,372.9449783
2024,373.0523358
2025,373.1596932
2026,373.2670507
2027,373.3744082
2028,373.4817656
2029,373.5891231
2030,373.6964805
2031,373.803838
2032,373.9111955
2033,374.0185529
2034,374.1259104
2035,374.2332679
2036,374.3406253
2037,374.4479828
2038,374.5553402
2039,374.6626977
2040,374.7700552
2041,374.8774126
2042,374.9847701
2043,375.0921275
2044,375.199485
2045,375.3068425
2046,375.4141999
2047,375.5215574
2048,375.6289148
2049,375.7362723
2050,375.8436298
2051,375.9509872
2052,376.0583447
2053,376.1657022
2054,376.2730596
2055,376.3804171
2056,376.4877745
2057,376.595132
2058,376.7024895
2059,376.8098469
2060,376.9172044
2061,377.0245618
2062,377.1319193
2063,377.2392768
2064,377.3466342
2065,377.4539917
2066,377.5613491
2067,377.6687066
2068,377.7760641
2069,377.8834215
2070,377.990779
2071,378.0981365
2072,378.2054939
2073,378.3128514
2074,378.4202088
2075,378.5275663
2076,378.6349238
2077,378.7422812
2078,378.8496387
2079,378.9569961
2080,379.0643536
2081,379.1717111
2082,379.2790685
2083,379.386426
2084,379.4937835
2085,379.6011409
2086,379.7084984
2087,379.8158558
2088,379.9232133
2089,380.0305708
2090,380.1379282
2091,380.2452857
2092,380.3526431
2093,380.4600006
2094,380.5673581
2095,380.6747155
2096,380.782073
2097,380.8894304
2098,380.9967879
2099,381.1041454
2100,381.2115028
2101,381.3188603
2102,381.4262178
2103,381.5335752
2104,381.6409327
2105,381.7482901
2106,381.8556476
2107,381.9630051
2108,382.0703625
2109,382.17772
2110,382.2850774
2111,382.3924349
2112,382.4997924
2113,382.6071498
2114,382.7145073
2115,382.8218648
2116,382.9292222
2117,383.0365797
2118,383.1439371
2119,383.2512946
2120,383.3586521
2121,383.4660095
2122,383.573367
2123,383.6807244
2124,383.7880819
2125,383.8954394
2126,384.0027968
2127,384.1101543
2128,384.2175117
2129,384.3248692
2130,384.4322267
2131,384.5395841
2132,384.6469416
2133,384.7542991
2134,384.8616565
2135,384.969014
2136,385.0763714
2137,385.1837289
2138,385.2910864
2139,385.3984438
2140,385.5058013
2141,385.6131587
2142,385.7205162
2143,385.8278737
2144,385.9352311
2145,386.0425886
2146,386.1499461
2147,386.2573035
2148,386.364661
2149,386.4720184
2150,386.5793759
2151,386.6867334
2152,386.7940908
2153,386.9014483
2154,387.0088057
2155,387.1161632
2156,387.2235207
2157,387.3308781
2158,387.4382356
2159,387.545593
2160,387.6529505
2161,387.760308
2162,387.8676654
2163,387.9750229
2164,388.0823804
2165,388.1897378
2166,388.2970953
2167,388.4044527
2168,388.5118102
2169,388.6191677
2170,388.7265251
2171,388.8338826
2172,388.94124
2173,389.0485975
2174,389.155955
2175,389.2633124
2176,389.3706699
2177,389.4780274
2178,389.5853848
2179,389.6927423
2180,389.8000997
2181,389.9074572
2182,390.0148147
2183,390.1221721
2184,390.2295296
2185,390.336887
2186,390.4442445
2187,390.551602
2188,390.6589594
2189,390.7663169
2190,390.8736743
2191,390.9810318
2192,391.0883893
2193,391.1957467
2194,391.3031042
2195,391.4104617
2196,391.5178191
2197,391.6251766
2198,391.732534
2199,391.8398915
2200,391.947249
2201,392.0546064
2202,392.1619639
2203,392.2693213
2204,392.3766788
2205,392.4840363
2206,392.5913937
2207,392.6987512
2208,392.8061087
2209,392.9134661
2210,393.0208236
2211,393.128181
2212,393.2355385
2213,393.342896
2214,393.4502534
2215,393.5576109
2216,393.6649683
2217,393.7723258
2218,393.8796833
2219,393.9870407
2220,394.0943982
2221,394.2017556
2222,394.3091131
2223,394.4164706
2224,394.523828
2225,394.6311855
2226,394.738543
2227,394.8459004
2228,394.9532579
2229,395.0606153
2230,395.1679728
2231,395.2753303
2232,395.3826877
2233,395.4900452
2234,395.5974026
2235,395.7047601
2236,395.8121176
2237,395.919475
2238,396.0268325
2239,396.13419
2240,396.2415474
2241,396.3489049
2242,396.4562623
2243,396.5636198
2244,396.6709773
2245,396.7783347
2246,396.8856922
2247,396.9930496
2248,397.1004071
2249,397.2077646
2250,397.315122
2251,397.4224795
2252,397.5298369
2253,397.6371944
2254,397.7445519
2255,397.8519093
2256,397.9592668
2257,398.0666243
2258,398.1739817
2259,398.2813392
2260,398.3886966
2261,398.4960541
2262,398.6034116
2263,398.710769
2264,398.8181265
2265,398.9254839
2266,399.0328414
2267,399.1401989
2268,399.2475563
2269,399.3549138
2270,399.4622713
2271,399.5696287
2272,399.6769862
2273,399.7843436
2274,399.8917011
2275,399.9990586
2276,400.106416
2277,400.2137735
2278,400.3211309
2279,400.4284884
2280,400.5358459
2281,400.6432033
2282,400.7505608
2283,400.8579182
2284,400.9652757
2285,401.0726332
2286,401.1799906
2287,401.2873481
2288,401.3947056
2289,401.502063
2290,401.6094205
2291,401.7167779
2292,401.8241354
2293,401.9314929
2294,402.0388503
2295,402.1462078
2296,402.2535652
2297,402.3609227
2298,402.4682802
2299,402.5756376
2300,402.6829951
2301,402.7903526
2302,402.89771
2303,403.0050675
2304,403.1124249
2305,403.2197824
2306,403.3271399
2307,403.4344973
2308,403.5418548
2309,403.6492122
2310,403.7565697
2311,403.8639272
2312,403.9712846
2313,404.0786421
2314,404.1859995
2315,404.293357
2316,404.4007145
2317,404.5080719
2318,404.6154294
2319,404.7227869
2320,404.8301443
2321,404.9375018
2322,405.0448592
2323,405.1522167
2324,405.2595742
2325,405.3669316
2326,405.4742891
2327,405.5816465
2328,405.689004
2329,405.7963615
2330,405.9037189
2331,406.0110764
2332,406.1184338
2333,406.2257913
2334,406.3331488
2335,406.4405062
2336,406.5478637
2337,406.6552212
2338,406.7625786
2339,406.8699361
2340,406.9772935
2341,407.084651
2342,407.1920085
2343,407.2993659
2344,407.4067234
2345,407.5140808
2346,407.6214383
2347,407.7287958
2348,407.8361532
2349,407.9435107
2350,408.0508682
2351,408.1582256
2352,408.2655831
2353,408.3729405
2354,408.480298
2355,408.5876555
2356,408.6950129
2357,408.8023704
2358,408.9097278
2359,409.0170853
2360,409.1244428
2361,409.2318002
2362,409.3391577
2363,409.4465151
2364,409.5538726
2365,409.6612301
2366,409.7685875
2367,409.875945
2368,409.9833025
2369,410.0906599
2370,410.1980174
2371,410.3053748
2372,410.4127323
2373,410.5200898
2374,410.6274472
2375,410.7348047
2376,410.8421621
2377,410.9495196
2378,411.0568771
2379,411.1642345
2380,411.271592
2381,411.3789495
2382,411.4863069
2383,411.5936644
2384,411.7010218
2385,411.8083793
2386,411.9157368
2387,412.0230942
2388,412.1304517
2389,412.2378091
2390,412.3451666
2391,412.4525241
2392,412.5598815
2393,412.667239
2394,412.7745964
2395,412.8819539
2396,412.9893114
2397,413.0966688
2398,413.2040263
2399,413.3113838
2400,413.4187412
2401,413.5260987
2402,413.6334561
2403,413.7408136
2404,413.8481711
2405,413.9555285
2406,414.062886
2407,414.1702434
2408,414.2776009
2409,414.3849584
2410,414.4923158
2411,414.5996733
2412,414.7070308
2413,414.8143882
2414,414.9217457
2415,415.0291031
2416,415.1364606
2417,415.2438181
2418,415.3511755
2419,415.458533
2420,415.5658904
2421,415.6732479
2422,415.7806054
2423,415.8879628
2424,415.9953203
2425,416.1026777
2426,416.2100352
2427,416.3173927
2428,416.4247501
2429,416.5321076
2430,416.6394651
2431,416.7468225
2432,416.85418
2433,416.9615374
2434,417.0688949
2435,417.1762524
2436,417.2836098
2437,417.3909673
2438,417.4983247
2439,417.6056822
2440,417.7130397
2441,417.8203971
2442,417.9277546
2443,418.0351121
2444,418.1424695
2445,418.249827
2446,418.3571844
2447,418.4645419
2448,418.5718994
2449,418.6792568
2450,418.7866143
2451,418.8939717
2452,419.0013292
2453,419.1086867
2454,419.2160441
2455,419.3234016
2456,419.430759
2457,419.5381165
2458,419.645474
2459,419.7528314
2460,419.8601889
2461,419.9675464
2462,420.0749038
2463,420.1822613
2464,420.2896187
2465,420.3969762
2466,420.5043337
2467,420.6116911
2468,420.7190486
2469,420.826406
2470,420.9337635
2471,421.041121
2472,421.1484784
2473,421.2558359
2474,421.3631934
2475,421.4705508
2476,421.5779083
2477,421.6852657
2478,421.7926232
2479,421.8999807
2480,422.0073381
2481,422.1146956
2482,422.222053
2483,422.3294105
2484,422.436768
2485,422.5441254
2486,422.6514829
2487,422.7588403
2488,422.8661978
2489,422.9735553
2490,423.0809127
2491,423.1882702
2492,423.2956277
2493,423.4029851
2494,423.5103426
2495,423.6177
2496,423.7250575
2497,423.832415
2498,423.9397724
2499,424.0471299
2500,424.1544873
2501,424.2618448
2502,424.3692023
2503,424.4765597
2504,424.5839172
2505,424.6912747
2506,424.7986321
2507,424.9059896
2508,425.013347
2509,425.1207045
2510,425.228062
2511,425.3354194
2512,425.4427769
2513,425.5501343
2514,425.6574918
2515,425.7648493
2516,425.8722067
2517,425.9795642
2518,426.0869216
2519,426.1942791
2520,426.3016366
2521,426.408994
2522,426.5163515
2523,426.623709
2524,426.7310664
2525,426.8384239
2526,426.9457813
2527,427.0531388
2528,427.1604963
2529,427.2678537
2530,427.3752112
2531,427.4825686
2532,427.5899261
2533,427.6972836
2534,427.804641
2535,427.9119985
2536,428.019356
2537,428.1267134
2538,428.2340709
2539,428.3414283
2540,428.4487858
2541,428.5561433
2542,428.6635007
2543,428.7708582
2544,428.8782156
2545,428.9855731
2546,429.0929306
2547,429.200288
2548,429.3076455
2549,429.4150029
2550,429.5223604
2551,429.6297179
2552,429.7370753
2553,429.8444328
2554,429.9517903
2555,430.0591477
2556,430.1665052
2557,430.2738626
2558,430.3812201
2559,430.4885776
2560,430.595935
2561,430.7032925
2562,430.8106499
2563,430.9180074
2564,431.0253649
2565,431.1327223
2566,431.2400798
2567,431.3474372
2568,431.4547947
2569,431.5621522
2570,431.6695096
2571,431.7768671
2572,431.8842246
2573,431.991582
2574,432.0989395
2575,432.2062969
2576,432.3136544
2577,432.4210119
2578,432.5283693
2579,432.6357268
2580,432.7430842
2581,432.8504417
2582,432.9577992
2583,433.0651566
2584,433.1725141
2585,433.2798716
2586,433.387229
2587,433.4945865
2588,433.6019439
2589,433.7093014
2590,433.8166589
2591,433.9240163
2592,434.0313738
2593,434.1387312
2594,434.2460887
2595,434.3534462
2596,434.4608036
2597,434.5681611
2598,434.6755185
2599,434.782876
2600,434.8902335
2601,434.9975909
2602,435.1049484
2603,435.2123059
2604,435.3196633
2605,435.4270208
2606,435.5343782
2607,435.6417357
2608,435.7490932
2609,435.8564506
2610,435.9638081
2611,436.0711655
2612,436.178523
2613,436.2858805
2614,436.3932379
2615,436.5005954
2616,436.6079529
2617,436.7153103
2618,436.8226678
2619,436.9300252
2620,437.0373827
2621,437.1447402
2622,437.2520976
2623,437.3594551
2624,437.4668125
2625,437.57417
2626,437.6815275
2627,437.7888849
2628,437.8962424
2629,438.0035998
2630,438.1109573
2631,438.2183148
2632,438.3256722
2633,438.4330297
2634,438.5403872
2635,438.6477446
2636,438.7551021
2637,438.8624595
2638,438.969817
2639,439.0771745
2640,439.1845319
2641,439.2918894
2642,439.3992468
2643,439.5066043
2644,439.6139618
2645,439.7213192
2646,439.8286767
2647,439.9360342
2648,440.0433916
2649,440.1507491
2650,440.2581065
2651,440.365464
2652,440.4728215
2653,440.5801789
2654,440.6875364
2655,440.7948938
2656,440.9022513
2657,441.0096088
2658,441.1169662
2659,441.2243237
2660,441.3316811
2661,441.4390386
2662,441.5463961
2663,441.6537535
2664,441.761111
2665,441.8684685
2666,441.9758259
2667,442.0831834
2668,442.1905408
2669,442.2978983
2670,442.4052558
2671,442.5126132
2672,442.6199707
2673,442.7273281
2674,442.8346856
2675,442.9420431
2676,443.0494005
2677,443.156758
2678,443.2641155
2679,443.3714729
2680,443.4788304
2681,443.5861878
2682,443.6935453
2683,443.8009028
2684,443.9082602
2685,444.0156177
2686,444.1229751
2687,444.2303326
2688,444.3376901
2689,444.4450475
2690,444.552405
2691,444.6597624
2692,444.7671199
2693,444.8744774
2694,444.9818348
2695,445.0891923
2696,445.1965498
2697,445.3039072
2698,445.4112647
2699,445.5186221
2700,445.6259796
2701,445.7333371
2702,445.8406945
2703,445.948052
2704,446.0554094
2705,446.1627669
2706,446.2701244
2707,446.3774818
2708,446.4848393
2709,446.5921968
2710,446.6995542
2711,446.8069117
2712,446.9142691
2713,447.0216266
2714,447.1289841
2715,447.2363415
2716,447.343699
2717,447.4510564
2718,447.5584139
2719,447.6657714
2720,447.7731288
2721,447.8804863
2722,447.9878437
2723,448.0952012
2724,448.2025587
2725,448.3099161
2726,448.4172736
2727,448.5246311
2728,448.6319885
2729,448.739346
2730,448.8467034
2731,448.9540609
2732,449.0614184
2733,449.1687758
2734,449.2761333
2735,449.3834907
2736,449.4908482
2737,449.5982057
2738,449.7055631
2739,449.8129206
2740,449.9202781
2741,450.0276355
2742,450.134993
2743,450.2423504
2744,450.3497079
2745,450.4570654
2746,450.5644228
2747,450.6717803
2748,450.7791377
2749,450.8864952
2750,450.9938527
2751,451.1012101
2752,451.2085676
2753,451.315925
2754,451.4232825
2755,451.53064
2756,451.6379974
2757,451.7453549
2758,451.8527124
2759,451.9600698
2760,452.0674273
2761,452.1747847
2762,452.2821422
2763,452.3894997
2764,452.4968571
2765,452.6042146
2766,452.711572
2767,452.8189295
2768,452.926287
2769,453.0336444
2770,453.1410019
2771,453.2483594
2772,453.3557168
2773,453.4630743
2774,453.5704317
2775,453.6777892
2776,453.7851467
2777,453.8925041
2778,453.9998616
2779,454.107219
2780,454.2145765
2781,454.321934
2782,454.4292914
2783,454.5366489
2784,454.6440063
2785,454.7513638
2786,454.8587213
2787,454.9660787
2788,455.0734362
2789,455.1807937
2790,455.2881511
2791,455.3955086
2792,455.502866
2793,455.6102235
2794,455.717581
2795,455.8249384
2796,455.9322959
2797,456.0396533
2798,456.1470108
2799,456.2543683
2800,456.3617257
2801,456.4690832
2802,456.5764406
2803,456.6837981
2804,456.7911556
2805,456.898513
2806,457.0058705
2807,457.113228
2808,457.2205854
2809,457.3279429
2810,457.4353003
2811,457.5426578
2812,457.6500153
2813,457.7573727
2814,457.8647302
2815,457.9720876
2816,458.0794451
2817,458.1868026
2818,458.29416
2819,458.4015175
2820,458.508875
2821,458.6162324
2822,458.7235899
2823,458.8309473
2824,458.9383048
2825,459.0456623
2826,459.1530197
2827,459.2603772
2828,459.3677346
2829,459.4750921
2830,459.5824496
2831,459.689807
2832,459.7971645
2833,459.9045219
2834,460.0118794
2835,460.1192369
2836,460.2265943
2837,460.3339518
2838,460.4413093
2839,460.5486667
2840,460.6560242
2841,460.7633816
2842,460.8707391
2843,460.9780966
2844,461.085454
2845,461.1928115
2846,461.3001689
2847,461.4075264
2848,461.5148839
2849,461.6222413
2850,461.7295988
2851,461.8369563
2852,461.9443137
2853,462.0516712
2854,462.1590286
2855,462.2663861
2856,462.3737436
2857,462.481101
2858,462.5884585
2859,462.6958159
2860,462.8031734
2861,462.9105309
2862,463.0178883
2863,463.1252458
2864,463.2326032
2865,463.3399607
2866,463.4473182
2867,463.5546756
2868,463.6620331
2869,463.7693906
2870,463.876748
2871,463.9841055
2872,464.0914629
2873,464.1988204
2874,464.3061779
2875,464.4135353
2876,464.5208928
2877,464.6282502
2878,464.7356077
2879,464.8429652
2880,464.9503226
2881,465.0576801
2882,465.1650376
2883,465.272395
2884,465.3797525
2885,465.4871099
2886,465.5944674
2887,465.7018249
2888,465.8091823
2889,465.9165398
2890,466.0238972
2891,466.1312547
2892,466.2386122
2893,466.3459696
2894,466.4533271
2895,466.5606845
2896,466.668042
2897,466.7753995
2898,466.8827569
2899,466.9901144
2900,467.0974719
2901,467.2048293
2902,467.3121868
2903,467.4195442
2904,467.5269017
2905,467.6342592
2906,467.7416166
2907,467.8489741
2908,467.9563315
2909,468.063689
2910,468.1710465
2911,468.2784039
2912,468.3857614
2913,468.4931189
2914,468.6004763
2915,468.7078338
2916,468.8151912
2917,468.9225487
2918,469.0299062
2919,469.1372636
2920,469.2446211
2921,469.3519785
2922,469.459336
2923,469.5666935
2924,469.6740509
2925,469.7814084
2926,469.8887658
2927,469.9961233
2928,470.1034808
2929,470.2108382
2930,470.3181957
2931,470.4255532
2932,470.5329106
2933,470.6402681
2934,470.7476255
2935,470.854983
2936,470.9623405
2937,471.0696979
2938,471.1770554
2939,471.2844128
2940,471.3917703
2941,471.4991278
2942,471.6064852
2943,471.7138427
2944,471.8212002
2945,471.9285576
2946,472.0359151
2947,472.1432725
2948,472.25063
2949,472.3579875
2950,472.4653449
2951,472.5727024
2952,472.6800598
2953,472.7874173
2954,472.8947748
2955,473.0021322
2956,473.1094897
2957,473.2168471
2958,473.3242046
2959,473.4315621
2960,473.5389195
2961,473.646277
2962,473.7536345
2963,473.8609919
2964,473.9683494
2965,474.0757068
2966,474.1830643
2967,474.2904218
2968,474.3977792
2969,474.5051367
2970,474.6124941
2971,474.7198516
2972,474.8272091
2973,474.9345665
2974,475.041924
2975,475.1492815
2976,475.2566389
2977,475.3639964
2978,475.4713538
2979,475.5787113
2980,475.6860688
2981,475.7934262
2982,475.9007837
2983,476.0081411
2984,476.1154986
2985,476.2228561
2986,476.3302135
2987,476.437571
2988,476.5449284
2989,476.6522859
2990,476.7596434
2991,476.8670008
2992,476.9743583
2993,477.0817158
2994,477.1890732
2995,477.2964307
2996,477.4037881
2997,477.5111456
2998,477.6185031
2999,477.7258605
3000,477.833218
3001,477.9405754
3002,478.0479329
3003,478.1552904
3004,478.2626478
3005,478.3700053
3006,478.4773628
3007,478.5847202
3008,478.6920777
3009,478.7994351
3010,478.9067926
3011,479.0141501
3012,479.1215075
3013,479.228865
3014,479.3362224
3015,479.4435799
3016,479.5509374
3017,479.6582948
3018,479.7656523
3019,479.8730097
3020,479.9803672
3021,480.0877247
3022,480.1950821
3023,480.3024396
3024,480.4097971
3025,480.5171545
3026,480.624512
3027,480.7318694
3028,480.8392269
3029,480.9465844
3030,481.0539418
3031,481.1612993
3032,481.2686567
3033,481.3760142
3034,481.4833717
3035,481.5907291
3036,481.6980866
3037,481.805444
3038,481.9128015
3039,482.020159
3040,482.1275164
3041,482.2348739
3042,482.3422314
3043,482.4495888
3044,482.5569463
3045,482.6643037
3046,482.7716612
3047,482.8790187
3048,482.9863761
3049,483.0937336
3050,483.201091
3051,483.3084485
3052,483.415806
3053,483.5231634
3054,483.6305209
3055,483.7378784
3056,483.8452358
3057,483.9525933
3058,484.0599507
3059,484.1673082
3060,484.2746657
3061,484.3820231
3062,484.4893806
3063,484.596738
3064,484.7040955
3065,484.811453
3066,484.9188104
3067,485.0261679
3068,485.1335253
3069,485.2408828
3070,485.3482403
3071,485.4555977
3072,485.5629552
3073,485.6703127
3074,485.7776701
3075,485.8850276
3076,485.992385
3077,486.0997425
3078,486.2071
3079,486.3144574
3080,486.4218149
3081,486.5291723
3082,486.6365298
3083,486.7438873
3084,486.8512447
3085,486.9586022
3086,487.0659597
3087,487.1733171
3088,487.2806746
3089,487.388032
3090,487.4953895
3091,487.602747
3092,487.7101044
3093,487.8174619
3094,487.9248193
3095,488.0321768
3096,488.1395343
3097,488.2468917
3098,488.3542492
3099,488.4616066
3100,488.5689641
3101,488.6763216
3102,488.783679
3103,488.8910365
3104,488.998394
3105,489.1057514
3106,489.2131089
3107,489.3204663
3108,489.4278238
3109,489.5351813
3110,489.6425387
3111,489.7498962
3112,489.8572536
3113,489.9646111
3114,490.0719686
3115,490.179326
3116,490.2866835
3117,490.394041
3118,490.5013984
3119,490.6087559
3120,490.7161133
3121,490.8234708
3122,490.9308283
3123,491.0381857
3124,491.1455432
3125,491.2529006
3126,491.3602581
3127,491.4676156
3128,491.574973
3129,491.6823305
3130,491.7896879
3131,491.8970454
3132,492.0044029
3133,492.1117603
3134,492.2191178
3135,492.3264753
3136,492.4338327
3137,492.5411902
3138,492.6485476
3139,492.7559051
3140,492.8632626
3141,492.97062
3142,493.0779775
3143,493.1853349
3144,493.2926924
3145,493.4000499
3146,493.5074073
3147,493.6147648
3148,493.7221223
3149,493.8294797
3150,493.9368372
3151,494.0441946
3152,494.1515521
3153,494.2589096
3154,494.366267
3155,494.4736245
3156,494.5809819
3157,494.6883394
3158,494.7956969
3159,494.9030543
3160,495.0104118
3161,495.1177692
3162,495.2251267
3163,495.3324842
3164,495.4398416
3165,495.5471991
3166,495.6545566
3167,495.761914
3168,495.8692715
3169,495.9766289
3170,496.0839864
3171,496.1913439
3172,496.2987013
3173,496.4060588
3174,496.5134162
3175,496.6207737
3176,496.7281312
3177,496.8354886
3178,496.9428461
3179,497.0502036
3180,497.157561
3181,497.2649185
3182,497.3722759
3183,497.4796334
3184,497.5869909
3185,497.6943483
3186,497.8017058
3187,497.9090632
3188,498.0164207
3189,498.1237782
3190,498.2311356
3191,498.3384931
3192,498.4458505
3193,498.553208
3194,498.6605655
3195,498.7679229
3196,498.8752804
3197,498.9826379
3198,499.0899953
3199,499.1973528
3200,499.3047102
3201,499.4120677
3202,499.5194252
3203,499.6267826
3204,499.7341401
3205,499.8414975
3206,499.948855
3207,500.0562125
3208,500.1635699
3209,500.2709274
3210,500.3782849
3211,500.4856423
3212,500.5929998
3213,500.7003572
3214,500.8077147
3215,500.9150722
3216,501.0224296
3217,501.1297871
3218,501.2371445
3219,501.344502
3220,501.4518595
3221,501.5592169
3222,501.6665744
3223,501.7739318
3224,501.8812893
3225,501.9886468
3226,502.0960042
3227,502.2033617
3228,502.3107192
3229,502.4180766
3230,502.5254341
3231,502.6327915
3232,502.740149
3233,502.8475065
3234,502.9548639
3235,503.0622214
3236,503.1695788
3237,503.2769363
3238,503.3842938
3239,503.4916512
3240,503.5990087
3241,503.7063662
3242,503.8137236
3243,503.9210811
3244,504.0284385
3245,504.135796
3246,504.2431535
3247,504.3505109
3248,504.4578684
3249,504.5652258
3250,504.6725833
3251,504.7799408
3252,504.8872982
3253,504.9946557
3254,505.1020131
3255,505.2093706
3256,505.3167281
3257,505.4240855
3258,505.531443
3259,505.6388005
3260,505.7461579
3261,505.8535154
3262,505.9608728
3263,506.0682303
3264,506.1755878
3265,506.2829452
3266,506.3903027
3267,506.4976601
3268,506.6050176
3269,506.7123751
3270,506.8197325
3271,506.92709
3272,507.0344474
3273,507.1418049
3274,507.2491624
3275,507.3565198
3276,507.4638773
3277,507.5712348
3278,507.6785922
3279,507.7859497
3280,507.8933071
3281,508.0006646
3282,508.1080221
3283,508.2153795
3284,508.322737
3285,508.4300944
3286,508.5374519
3287,508.6448094
3288,508.7521668
3289,508.8595243
3290,508.9668818
3291,509.0742392
3292,509.1815967
3293,509.2889541
3294,509.3963116
3295,509.5036691
3296,509.6110265
3297,509.718384
3298,509.8257414
3299,509.9330989
3300,510.0404564
3301,510.1478138
3302,510.2551713
3303,510.3625287
3304,510.4698862
3305,510.5772437
3306,510.6846011
3307,510.7919586
3308,510.8993161
3309,511.0066735
3310,511.114031
3311,511.2213884
3312,511.3287459
3313,511.4361034
3314,511.5434608
3315,511.6508183
3316,511.7581757
3317,511.8655332
3318,511.9728907
3319,512.0802481
3320,512.1876056
3321,512.2949631
3322,512.4023205
3323,512.509678
3324,512.6170354
3325,512.7243929
3326,512.8317504
3327,512.9391078
3328,513.0464653
3329,513.1538227
3330,513.2611802
3331,513.3685377
3332,513.4758951
3333,513.5832526
3334,513.69061
3335,513.7979675
3336,513.905325
3337,514.0126824
3338,514.1200399
3339,514.2273974
3340,514.3347548
3341,514.4421123
3342,514.5494697
3343,514.6568272
3344,514.7641847
3345,514.8715421
3346,514.9788996
3347,515.086257
3348,515.1936145
3349,515.300972
3350,515.4083294
3351,515.5156869
3352,515.6230444
3353,515.7304018
3354,515.8377593
3355,515.9451167
3356,516.0524742
3357,516.1598317
3358,516.2671891
3359,516.3745466
3360,516.481904
3361,516.5892615
3362,516.696619
3363,516.8039764
3364,516.9113339
3365,517.0186913
3366,517.1260488
3367,517.2334063
3368,517.3407637
3369,517.4481212
3370,517.5554787
3371,517.6628361
3372,517.7701936
3373,517.877551
3374,517.9849085
3375,518.092266
3376,518.1996234
3377,518.3069809
3378,518.4143383
3379,518.5216958
3380,518.6290533
3381,518.7364107
3382,518.8437682
3383,518.9511257
3384,519.0584831
3385,519.1658406
3386,519.273198
3387,519.3805555
3388,519.487913
3389,519.5952704
3390,519.7026279
3391,519.8099853
3392,519.9173428
3393,520.0247003
3394,520.1320577
3395,520.2394152
3396,520.3467726
3397,520.4541301
3398,520.5614876
3399,520.668845
3400,520.7762025
3401,520.88356
3402,520.9909174
3403,521.0982749
3404,521.2056323
3405,521.3129898
3406,521.4203473
3407,521.5277047
3408,521.6350622
3409,521.7424196
3410,521.8497771
3411,521.9571346
3412,522.064492
3413,522.1718495
3414,522.279207
3415,522.3865644
