snapshots,AL,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LV,MK,NL,NO,PL,PT,RO,RS,SI,SK
2020-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,135.4,0.0,4918.5,0.0,5032.5,0.0,36.0,0.0,0.0,463.9,7144.1,0.0,0.0,0.0,2462.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,81.8,0.0,3825.5,0.0,4600.1,0.0,36.0,0.0,0.0,498.2,4206.1,0.0,0.0,0.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,8557.7,0.0,4339.6,0.0,36.0,0.0,0.0,311.1,968.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,6038.4,0.0,1009.5,0.0,36.0,0.0,0.0,0.0,2518.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,3316.1,0.0,892.4,0.0,36.0,0.0,0.0,0.0,10291.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,2622.5,0.0,888.6,0.0,0.0,0.0,0.0,0.0,9783.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,3275.7,0.0,890.1,0.0,0.0,0.0,0.0,0.0,10502.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,4417.4,0.0,2884.1,0.0,0.0,0.0,0.0,0.0,10790.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,3921.1,0.0,3634.9,0.0,36.0,0.0,0.0,0.0,9469.5,0.0,0.0,0.0,338.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,95.1,0.0,4436.4,0.0,3727.6,0.0,36.0,0.0,0.0,0.0,4633.2,0.0,0.0,0.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,6652.2,0.0,3839.3,4451.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,170.2,0.0,8313.3,0.0,3954.5,7037.2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,178.5,0.0,6565.3,0.0,4578.8,9975.3,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,161.7,0.0,5285.2,0.0,4391.8,12425.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,4519.8,0.0,4111.7,13100.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.6,0.0,1321.3,0.0,4061.9,14198.8,0.0,0.0,0.0,0.0,1141.3,0.0,0.0,0.0,3843.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,297.7,0.0,1316.4,0.0,4104.7,15758.6,0.0,0.0,0.0,0.0,7897.6,0.0,0.0,0.0,5820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 17:00:00,0.0,0.0,52.8,0.0,0.0,0.0,641.9,0.0,2591.3,0.0,4268.0,13932.9,0.0,0.0,25.9,0.0,14160.7,0.0,0.0,0.0,6569.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 18:00:00,0.0,0.0,16.7,0.0,0.0,0.0,714.7,0.0,4119.8,0.0,4821.6,14735.5,0.0,0.0,43.8,0.0,17775.3,0.0,0.0,0.0,6101.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,650.3,0.0,4456.1,0.0,5077.5,9254.6,0.0,0.0,17.7,0.0,19919.9,0.0,0.0,0.0,5355.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,6077.3,0.0,6828.9,6586.1,0.0,0.0,0.0,0.0,18736.8,0.0,0.0,0.0,4491.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,536.7,0.0,10083.3,0.0,5267.7,5391.1,0.0,0.0,0.0,0.0,15354.7,0.0,0.0,0.0,5428.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,466.2,0.0,13565.7,0.0,7395.4,583.0,0.0,0.0,0.0,0.0,10202.3,0.0,0.0,0.0,3983.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,181.6,0.0,12846.1,0.0,5805.7,0.0,0.0,0.0,0.0,0.0,5019.4,0.0,0.0,0.0,1194.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,93.9,0.0,16477.3,0.0,4285.2,0.0,0.0,0.0,0.0,0.0,1486.1,0.0,0.0,0.0,0.0,0.0,0.0,457.9,0.0,0.0,0.0,0.0
2020-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,9604.4,0.0,2615.4,0.0,0.0,0.0,0.0,0.0,9188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,64.9,0.0,5289.1,0.0,1233.8,0.0,36.0,0.0,0.0,0.0,10897.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,116.8,0.0,3202.2,0.0,1151.0,0.0,36.0,0.0,0.0,0.0,12111.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,74.4,0.0,2021.9,0.0,2054.9,0.0,0.0,0.0,0.0,0.0,12890.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,164.1,0.0,4161.5,0.0,2194.1,0.0,0.0,0.0,0.0,0.0,14945.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,378.8,0.0,11638.3,0.0,4211.6,0.0,0.0,0.0,10.4,0.0,12593.3,0.0,0.0,0.0,855.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 07:00:00,0.0,25.9,0.0,0.0,0.0,0.0,641.1,0.0,8370.0,0.0,6863.1,0.0,0.0,0.0,280.3,0.0,20181.7,0.0,0.0,0.0,4313.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 08:00:00,0.0,188.5,156.3,0.0,0.0,0.0,782.0,0.0,11069.3,0.0,10150.3,0.0,0.0,0.0,383.2,0.0,23615.6,0.0,0.0,0.0,6444.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 09:00:00,0.0,272.0,213.7,0.0,0.0,0.0,739.2,0.0,8866.8,0.0,8570.9,0.0,0.0,0.0,374.3,0.0,23429.1,0.0,0.0,0.0,8835.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 10:00:00,0.0,242.2,300.5,0.0,0.0,0.0,862.9,0.0,8086.9,0.0,8983.9,1015.0,0.0,0.0,353.2,0.0,20793.8,0.0,0.0,0.0,10480.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 11:00:00,0.0,216.4,1397.1,0.0,0.0,0.0,940.1,0.0,9911.1,0.0,9370.7,1364.8,0.0,0.0,402.0,0.0,17727.3,0.0,0.0,0.0,10194.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 12:00:00,0.0,140.7,1459.7,0.0,0.0,0.0,1396.8,0.0,11570.0,0.0,9855.1,2533.0,0.0,0.0,437.5,0.0,15528.1,0.0,0.0,0.0,9986.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 13:00:00,0.0,61.3,824.2,0.0,0.0,0.0,1506.8,0.0,9960.3,0.0,11958.1,3219.4,0.0,0.0,427.6,0.0,15106.4,0.0,0.0,0.0,10021.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 14:00:00,0.0,39.1,473.8,0.0,0.0,0.0,845.5,0.0,8513.8,0.0,10202.4,2921.2,0.0,0.0,439.4,0.0,20978.4,0.0,0.0,0.0,8269.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 15:00:00,0.0,58.2,464.5,0.0,0.0,0.0,691.3,0.0,7463.6,0.0,9198.5,4120.6,0.0,0.0,309.3,0.0,23396.9,0.0,0.0,0.0,7289.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 16:00:00,0.0,191.3,622.0,0.0,0.0,0.0,973.2,0.0,7609.7,0.0,8901.7,4418.4,0.0,0.0,276.3,0.0,25025.3,0.0,0.0,0.0,7285.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 17:00:00,0.0,323.1,443.7,0.0,0.0,0.0,1085.9,0.0,6901.8,0.0,8152.1,9700.7,0.0,0.0,110.4,0.0,25336.4,0.0,0.0,0.0,7506.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 18:00:00,0.0,250.5,400.9,0.0,0.0,0.0,1333.5,0.0,7210.3,0.0,7915.6,11474.1,0.0,0.0,169.9,0.0,25699.9,0.0,0.0,0.0,4983.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 19:00:00,0.0,111.4,281.6,0.0,0.0,0.0,1444.3,0.0,4633.0,0.0,4855.9,16799.7,0.0,0.0,100.9,0.0,25572.3,0.0,0.0,0.0,3823.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 20:00:00,0.0,0.0,141.0,0.0,0.0,0.0,1233.5,0.0,12457.2,0.0,10476.1,7466.7,0.0,0.0,70.3,0.0,23105.6,0.0,0.0,0.0,1206.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 21:00:00,0.0,0.0,65.7,0.0,0.0,0.0,1087.6,0.0,19245.7,0.0,5047.5,4857.7,0.0,0.0,0.0,0.0,21512.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 22:00:00,0.0,0.0,120.7,0.0,0.0,0.0,736.4,0.0,14465.3,0.0,4821.2,603.8,0.0,0.0,0.0,0.0,21377.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 23:00:00,0.0,0.0,367.4,0.0,0.0,0.0,365.0,0.0,8535.2,0.0,3937.7,0.0,0.0,0.0,0.0,0.0,19734.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,276.8,0.0,9878.4,0.0,1796.1,0.0,0.0,0.0,0.0,0.0,18566.6,0.0,0.0,0.0,0.0,0.0,0.0,1630.1,0.0,0.0,0.0,0.0
2020-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,268.3,0.0,7821.0,0.0,518.1,0.0,0.0,0.0,0.0,0.0,19050.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,247.9,0.0,5910.5,0.0,318.9,0.0,0.0,0.0,0.0,0.0,19000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,251.8,0.0,944.6,0.0,1389.3,0.0,0.0,0.0,0.0,0.0,17372.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,4505.9,0.0,1556.8,0.0,0.0,0.0,0.0,0.0,18492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,421.4,0.0,4835.4,0.0,239.9,0.0,0.0,0.0,0.0,0.0,19028.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,697.6,0.0,8932.5,0.0,239.9,0.0,0.0,0.0,155.8,0.0,19662.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 07:00:00,0.0,81.2,45.1,0.0,0.0,0.0,1339.6,0.0,12734.3,0.0,1647.9,0.0,0.0,0.0,348.1,0.0,22786.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 08:00:00,0.0,277.8,242.3,0.0,0.0,0.0,1669.5,0.0,17335.3,0.0,4103.7,123.7,0.0,0.0,472.2,0.0,24792.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 09:00:00,0.0,381.8,280.5,0.0,0.0,0.0,1845.5,0.0,17036.1,0.0,4587.2,1182.1,0.0,0.0,639.4,0.0,25252.5,0.0,0.0,0.0,1733.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 10:00:00,0.0,416.0,373.4,0.0,0.0,0.0,1911.5,0.0,8540.9,0.0,4165.2,13829.4,0.0,0.0,698.5,0.0,23846.2,0.0,0.0,0.0,3564.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 11:00:00,0.0,409.8,318.3,0.0,0.0,0.0,1903.1,0.0,17470.5,0.0,4588.1,2250.9,0.0,0.0,802.7,0.0,25148.1,0.0,0.0,0.0,3939.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 12:00:00,0.0,360.1,253.8,0.0,0.0,0.0,1840.5,0.0,17390.6,0.0,4756.8,4717.6,0.0,0.0,854.5,74.8,25490.3,0.0,0.0,0.0,4247.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:00:00,0.0,299.2,246.6,0.0,0.0,0.0,1870.1,0.0,19193.5,0.0,4649.7,5014.1,0.0,0.0,827.5,60.3,24212.5,0.0,0.0,0.0,4772.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:00:00,0.0,251.6,221.9,0.0,0.0,0.0,1803.0,0.0,18079.4,0.0,4465.8,5374.5,0.0,0.0,671.4,0.0,23519.0,0.0,0.0,0.0,5566.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 15:00:00,0.0,248.3,263.7,0.0,0.0,0.0,1563.7,0.0,16861.6,0.0,4244.1,5353.1,0.0,0.0,624.3,0.0,24067.0,0.0,0.0,0.0,4505.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 16:00:00,0.0,369.1,336.0,0.0,0.0,0.0,1708.9,0.0,11715.3,0.0,4591.0,7118.7,0.0,0.0,699.7,12.7,25430.4,0.0,0.0,0.0,4591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 17:00:00,0.0,480.6,645.9,0.0,0.0,0.0,1036.7,0.0,8295.1,0.0,4745.2,12180.4,0.0,0.0,686.1,225.0,27044.8,0.0,0.0,0.0,3929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 18:00:00,0.0,413.6,509.8,0.0,0.0,0.0,1038.1,0.0,5975.5,0.0,4672.4,15510.8,0.0,0.0,615.3,237.2,26674.6,0.0,0.0,0.0,5634.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 19:00:00,0.0,235.9,322.8,0.0,0.0,0.0,979.8,0.0,5117.9,0.0,4602.7,25889.7,0.0,0.0,516.4,238.3,26244.7,0.0,0.0,0.0,7698.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 20:00:00,0.0,12.8,284.1,0.0,0.0,0.0,937.9,0.0,10512.1,0.0,5030.9,12956.6,0.0,0.0,342.6,233.0,23176.1,0.0,0.0,0.0,2662.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 21:00:00,0.0,0.0,159.1,0.0,0.0,0.0,608.6,0.0,13752.8,0.0,4504.9,9993.8,0.0,0.0,282.4,176.8,22037.1,0.0,0.0,0.0,1897.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 22:00:00,0.0,0.0,37.0,0.0,0.0,0.0,517.1,0.0,15456.4,0.0,4656.1,1162.3,0.0,0.0,302.7,0.0,21003.9,0.0,0.0,0.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,355.3,0.0,11322.1,0.0,4763.4,0.0,0.0,0.0,53.1,0.0,15171.1,0.0,0.0,0.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,252.6,0.0,12496.8,0.0,4283.5,0.0,0.0,0.0,0.0,0.0,9974.1,0.0,0.0,0.0,0.0,0.0,0.0,649.9,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,196.2,0.0,9433.0,0.0,2272.3,0.0,0.0,0.0,0.0,0.0,15769.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,177.7,0.0,4460.7,0.0,1319.1,0.0,36.0,0.0,0.0,0.0,17462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,204.5,0.0,4312.4,0.0,1179.2,0.0,36.0,0.0,0.0,0.0,16378.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,76.9,0.0,0.0,0.0,258.5,0.0,4113.4,0.0,3811.5,0.0,36.0,0.0,0.0,0.0,17147.1,0.0,0.0,0.0,0.0,1137.4,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,272.6,0.0,4008.9,0.0,1191.2,0.0,36.0,0.0,0.0,0.0,17822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,255.4,0.0,0.0,0.0,264.7,0.0,4013.0,0.0,2243.2,0.0,36.0,0.0,0.0,0.0,17872.6,0.0,0.0,0.0,0.0,1137.4,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,108.1,0.0,0.0,0.0,294.5,0.0,5978.3,0.0,2341.4,0.0,0.0,0.0,0.0,0.0,19411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,428.1,0.0,8910.8,0.0,4424.9,0.0,0.0,0.0,0.0,0.0,19959.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,33.2,0.0,0.0,0.0,575.7,0.0,9439.8,0.0,4914.9,0.0,0.0,0.0,29.6,0.0,19945.3,0.0,0.0,0.0,188.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,741.6,0.0,9202.7,0.0,4747.2,1202.9,36.0,0.0,0.0,0.0,16210.0,0.0,0.0,0.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,52.1,0.0,0.0,0.0,0.0,911.0,0.0,8675.5,0.0,5720.6,3324.5,0.0,0.0,200.5,0.0,11096.0,0.0,0.0,0.0,823.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,40.5,0.0,0.0,0.0,0.0,841.3,0.0,8995.5,0.0,6774.4,4022.2,0.0,0.0,209.9,0.0,9482.2,0.0,0.0,0.0,787.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,673.8,0.0,10122.4,0.0,4454.0,4067.5,0.0,0.0,121.4,0.0,10458.5,0.0,0.0,0.0,1638.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,82.7,0.0,0.0,0.0,592.1,0.0,5180.3,0.0,4292.5,4450.9,0.0,0.0,0.0,0.0,15994.5,0.0,0.0,0.0,3229.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,281.9,0.0,0.0,0.0,604.6,0.0,1539.9,0.0,4315.5,5978.1,0.0,0.0,0.0,0.0,21031.4,0.0,0.0,0.0,5720.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,946.3,0.0,0.0,0.0,658.1,0.0,1926.0,0.0,4268.1,11141.4,0.0,0.0,0.0,0.0,24913.0,0.0,0.0,0.0,7059.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,185.9,0.0,0.0,0.0,715.9,0.0,3742.6,0.0,4460.4,17975.7,0.0,0.0,0.0,0.0,23582.1,0.0,0.0,0.0,7778.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,135.2,0.0,0.0,0.0,678.1,0.0,6337.2,0.0,4498.2,22119.9,0.0,0.0,0.0,0.0,25805.4,0.0,0.0,0.0,8848.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 19:00:00,0.0,0.0,78.3,0.0,0.0,0.0,618.6,0.0,5727.4,0.0,4505.6,21513.0,0.0,0.0,0.0,0.0,25533.5,0.0,0.0,0.0,8751.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,68.4,0.0,0.0,0.0,526.2,0.0,6061.6,0.0,4478.5,18632.5,0.0,0.0,0.0,0.0,21177.1,0.0,0.0,0.0,9135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,423.2,0.0,8337.1,0.0,4641.6,12870.6,0.0,0.0,0.0,0.0,20248.6,0.0,0.0,0.0,8121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,378.3,0.0,11846.3,0.0,4983.5,6748.3,0.0,0.0,0.0,0.0,21680.0,0.0,0.0,0.0,6143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,374.5,0.0,0.0,0.0,228.7,0.0,11295.0,0.0,9973.4,2383.4,0.0,0.0,0.0,0.0,17411.6,0.0,0.0,0.0,8312.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,127.7,0.0,12181.6,0.0,4725.6,0.0,0.0,0.0,0.0,0.0,8386.0,0.0,0.0,0.0,5977.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,10636.0,0.0,4192.3,0.0,0.0,0.0,0.0,0.0,12128.2,0.0,0.0,0.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,4162.7,0.0,4120.0,0.0,36.0,0.0,0.0,0.0,11294.1,0.0,0.0,0.0,2204.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,1683.0,0.0,3926.7,0.0,36.0,0.0,0.0,0.0,13679.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,2228.7,0.0,3819.7,0.0,36.0,0.0,0.0,0.0,15230.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,2352.7,0.0,3839.9,0.0,36.0,0.0,0.0,0.0,12479.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,2535.0,0.0,3909.0,0.0,36.0,0.0,0.0,0.0,13984.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,4178.5,0.0,3957.6,0.0,0.0,0.0,0.0,0.0,17113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,7572.9,0.0,3966.6,0.0,0.0,0.0,0.0,0.0,16765.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,89.4,0.0,11387.5,0.0,4006.6,0.0,0.0,0.0,0.0,0.0,11296.8,0.0,0.0,0.0,738.0,0.0,0.0,1976.7,0.0,0.0,0.0,0.0
2020-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,102.7,0.0,13242.0,0.0,4066.0,0.0,0.0,0.0,0.0,0.0,8270.4,0.0,0.0,0.0,2414.4,0.0,0.0,3032.0,0.0,0.0,0.0,0.0
