,Unnamed: 0,Private Haushalte,GHD Raumwärme & Warmwasser,Industrie Raumwärme & Warmwasser,GHD Rest,Industrie Rest,Energiesektor
66,66,0.0001609479809350157,0.0001609479809350157,0.0001609479809350157,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
67,67,0.0001683655290067931,0.0001683655290067931,0.0001683655290067931,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
68,68,0.000171174140867338,0.000171174140867338,0.000171174140867338,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
69,69,0.0001706605314584973,0.0001706605314584973,0.0001706605314584974,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
70,70,0.0001594071947486838,0.0001594071947486838,0.0001594071947486838,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
71,71,0.0001449600332733619,0.0001449600332733619,0.0001449600332733619,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
72,72,0.0001249389267574009,0.0001249389267574009,0.0001249389267574009,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
73,73,0.00011569111493897,0.00011569111493897,0.00011569111493897,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
74,74,0.000109275792113843,0.000109275792113843,0.000109275792113843,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
75,75,0.0001044397052972212,0.0001044397052972212,0.0001044397052972212,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
76,76,0.0001031458499647138,0.0001031458499647138,0.0001031458499647138,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
77,77,0.0001147283718723848,0.0001147283718723847,0.0001147283718723848,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
78,78,0.00013201277627282,0.00013201277627282,0.00013201277627282,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
79,79,0.0001500177613962783,0.0001500177613962783,0.0001500177613962783,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
80,80,0.0001527501754124227,0.0001527501754124227,0.0001527501754124227,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
81,81,0.0001456146281887863,0.0001456146281887863,0.0001456146281887863,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
82,82,0.0001426243172708657,0.0001426243172708657,0.0001426243172708657,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
83,83,0.0001307293655542945,0.0001307293655542945,0.0001307293655542945,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
84,84,0.0001313505808978816,0.0001313505808978816,0.0001313505808978816,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
85,85,0.0001264221673823471,0.000126422167382347,0.0001264221673823471,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
86,86,0.0001237578710182756,0.0001237578710182755,0.0001237578710182756,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
87,87,0.0001214131133236222,0.0001214131133236222,0.0001214131133236222,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
88,88,0.0001301746791504385,0.0001301746791504385,0.0001301746791504385,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
89,89,0.0001309671014726887,0.0001309671014726887,0.0001309671014726887,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
90,90,0.0001440683028683862,0.0001440683028683862,0.0001440683028683862,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
91,91,0.000148540906472775,0.000148540906472775,0.000148540906472775,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
92,92,0.0001470259672055244,0.0001470259672055244,0.0001470259672055245,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
93,93,0.0001596530339137031,0.0001596530339137031,0.0001596530339137031,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
94,94,0.0001432119241948069,0.0001432119241948068,0.0001432119241948069,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
95,95,0.0001298445989033744,0.0001298445989033744,0.0001298445989033744,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
96,96,0.0001147891433402866,0.0001147891433402866,0.0001147891433402866,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
97,97,0.0001073459466841951,0.0001073459466841951,0.0001073459466841952,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
98,98,9.824292873891593e-05,9.824292873891593e-05,9.824292873891593e-05,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
99,99,9.476331035425308e-05,9.476331035425307e-05,9.476331035425308e-05,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
100,100,9.419582440770668e-05,9.419582440770668e-05,9.419582440770668e-05,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
101,101,0.0001277640254921408,0.0001277640254921408,0.0001277640254921408,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
102,102,0.0001362489516121443,0.0001362489516121443,0.0001362489516121443,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
103,103,0.0001476012275359193,0.0001476012275359193,0.0001476012275359193,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
104,104,0.0001706177877733681,0.0001706177877733681,0.0001706177877733681,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
105,105,0.000191325280064249,0.000191325280064249,0.000191325280064249,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
106,106,0.0001615898024133517,0.0001615898024133517,0.0001615898024133517,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
107,107,0.0001576446614775146,0.0001576446614775145,0.0001576446614775146,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
108,108,0.0001599777296261075,0.0001599777296261075,0.0001599777296261075,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
109,109,0.000158794050104478,0.000158794050104478,0.000158794050104478,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
110,110,0.0001410824200708025,0.0001410824200708024,0.0001410824200708025,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
111,111,0.000149551569253368,0.0001495515692533679,0.000149551569253368,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
112,112,0.0001476630533989094,0.0001476630533989094,0.0001476630533989094,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
113,113,0.0001546602344910269,0.0001546602344910269,0.0001546602344910269,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
114,114,0.0001605768962461674,0.0001605768962461674,0.0001605768962461674,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
115,115,0.000173556755753099,0.000173556755753099,0.000173556755753099,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
116,116,0.0001834230787816044,0.0001834230787816044,0.0001834230787816044,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
117,117,0.0001890805987028902,0.0001890805987028902,0.0001890805987028902,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
118,118,0.0001793948759232458,0.0001793948759232458,0.0001793948759232458,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
119,119,0.000159070345013926,0.000159070345013926,0.000159070345013926,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
120,120,0.0001425241260051161,0.0001425241260051161,0.0001425241260051161,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
121,121,0.0001382399377174917,0.0001382399377174917,0.0001382399377174917,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
122,122,0.0001282450120525644,0.0001282450120525644,0.0001282450120525644,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
123,123,0.0001206822683525936,0.0001206822683525936,0.0001206822683525936,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
124,124,0.0001204078479609729,0.0001204078479609729,0.000120407847960973,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
125,125,0.000133377312352856,0.000133377312352856,0.000133377312352856,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
126,126,0.0001415712139013522,0.0001415712139013522,0.0001415712139013522,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
127,127,0.0001596011708976788,0.0001596011708976788,0.0001596011708976788,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
128,128,0.0001807532558277151,0.0001807532558277151,0.0001807532558277151,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
129,129,0.0001991739950370806,0.0001991739950370806,0.0001991739950370806,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
130,130,0.0001809457812511209,0.0001809457812511209,0.0001809457812511209,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
131,131,0.0001791280078483408,0.0001791280078483408,0.0001791280078483408,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
132,132,0.0001648369768580553,0.0001648369768580553,0.0001648369768580553,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
133,133,0.0001659139882124027,0.0001659139882124027,0.0001659139882124027,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
134,134,0.0001621281467104411,0.0001621281467104411,0.0001621281467104411,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
135,135,0.0001530554417763648,0.0001530554417763648,0.0001530554417763648,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
136,136,0.0001578528611111198,0.0001578528611111198,0.0001578528611111198,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
137,137,0.0001667672274330827,0.0001667672274330827,0.0001667672274330827,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
138,138,0.0001777875563897435,0.0001777875563897435,0.0001777875563897435,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
139,139,0.0001908075666513751,0.0001908075666513751,0.0001908075666513751,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
140,140,0.0001873098591188235,0.0001873098591188235,0.0001873098591188235,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
141,141,0.0001860056446088494,0.0001860056446088494,0.0001860056446088494,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
142,142,0.0001885366447527042,0.0001885366447527042,0.0001885366447527042,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
143,143,0.0001640776852568402,0.0001640776852568402,0.0001640776852568403,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
144,144,0.000151249809512654,0.0001512498095126541,0.0001512498095126541,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
145,145,0.0001438188689280869,0.0001438188689280869,0.0001438188689280869,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
146,146,0.0001338673904434039,0.0001338673904434039,0.0001338673904434039,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
147,147,0.0001298777211485648,0.0001298777211485648,0.0001298777211485648,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
148,148,0.000127898134715387,0.000127898134715387,0.000127898134715387,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
149,149,0.0001465560687452171,0.0001465560687452171,0.0001465560687452171,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
150,150,0.0001606942751689569,0.0001606942751689569,0.0001606942751689569,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
151,151,0.0001849891538373988,0.0001849891538373988,0.0001849891538373988,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
152,152,0.0001957781519020343,0.0001957781519020344,0.0001957781519020344,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
153,153,0.0001818238855490252,0.0001818238855490251,0.0001818238855490252,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
154,154,0.0001849515556681071,0.0001849515556681071,0.0001849515556681071,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
155,155,0.0001755584773634206,0.0001755584773634206,0.0001755584773634206,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
156,156,0.0001688859299405238,0.0001688859299405238,0.0001688859299405238,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
157,157,0.0001690980145623336,0.0001690980145623336,0.0001690980145623336,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
158,158,0.000161204683759782,0.000161204683759782,0.000161204683759782,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
159,159,0.0001632710662336493,0.0001632710662336493,0.0001632710662336493,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
160,160,0.0001718594061355804,0.0001718594061355804,0.0001718594061355804,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
161,161,0.000181254412525433,0.000181254412525433,0.000181254412525433,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
162,162,0.0001870911897827359,0.0001870911897827359,0.0001870911897827359,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
163,163,0.0002102188693621014,0.0002102188693621014,0.0002102188693621014,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
164,164,0.0002071797223218374,0.0002071797223218374,0.0002071797223218374,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
165,165,0.0002168878813406316,0.0002168878813406315,0.0002168878813406315,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
166,166,0.0002073977281687972,0.0002073977281687972,0.0002073977281687972,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
167,167,0.0001826502997381383,0.0001826502997381383,0.0001826502997381383,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
168,168,0.0001617535696345175,0.0001617535696345175,0.0001617535696345175,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
169,169,0.0001528526521049536,0.0001528526521049536,0.0001528526521049536,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
170,170,0.0001491942598464588,0.0001491942598464588,0.0001491942598464588,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
171,171,0.0001422487285181114,0.0001422487285181114,0.0001422487285181114,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
172,172,0.0001434870680845363,0.0001434870680845363,0.0001434870680845363,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
173,173,0.0001606830979029538,0.0001606830979029538,0.0001606830979029538,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
174,174,0.0001766842156712308,0.0001766842156712308,0.0001766842156712309,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
175,175,0.0002048900603304001,0.0002048900603304001,0.0002048900603304002,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
176,176,0.0002216596012360039,0.0002216596012360038,0.0002216596012360039,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
177,177,0.0001945694021877373,0.0001945694021877373,0.0001945694021877373,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
178,178,0.0001978314917459836,0.0001978314917459835,0.0001978314917459836,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
179,179,0.0001862553335025591,0.0001862553335025591,0.0001862553335025591,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
180,180,0.0001809014257993519,0.0001809014257993519,0.0001809014257993519,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
181,181,0.000179799591747004,0.0001797995917470039,0.000179799591747004,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
182,182,0.0001765171333776621,0.0001765171333776621,0.0001765171333776621,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
183,183,0.0001799634355898064,0.0001799634355898064,0.0001799634355898064,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
184,184,0.00018047190219508,0.00018047190219508,0.00018047190219508,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
185,185,0.0001933568444459061,0.000193356844445906,0.0001933568444459061,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
186,186,0.0001952587463715124,0.0001952587463715124,0.0001952587463715124,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
187,187,0.0002124631496464861,0.0002124631496464861,0.0002124631496464861,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
188,188,0.0002096341520231561,0.0002096341520231561,0.0002096341520231561,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
189,189,0.000228679463010634,0.0002286794630106339,0.000228679463010634,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
190,190,0.000206349192940576,0.000206349192940576,0.000206349192940576,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
191,191,0.000180798602953321,0.000180798602953321,0.000180798602953321,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
192,192,0.0001633444138209735,0.0001633444138209735,0.0001633444138209735,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
193,193,0.0001508729249727527,0.0001508729249727527,0.0001508729249727527,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
194,194,0.0001446096459193521,0.0001446096459193521,0.0001446096459193521,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
195,195,0.0001374831576785962,0.0001374831576785962,0.0001374831576785962,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
196,196,0.0001402543032539938,0.0001402543032539938,0.0001402543032539938,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
197,197,0.0001507204930073363,0.0001507204930073363,0.0001507204930073363,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
198,198,0.0001776691779953398,0.0001776691779953398,0.0001776691779953398,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
199,199,0.0001981876145346262,0.0001981876145346262,0.0001981876145346262,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
200,200,0.0002009819083201334,0.0002009819083201334,0.0002009819083201334,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
201,201,0.0001978674900148182,0.0001978674900148182,0.0001978674900148183,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
202,202,0.0001974878274320381,0.0001974878274320381,0.0001974878274320381,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
203,203,0.0001752236581020338,0.0001752236581020338,0.0001752236581020338,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
204,204,0.000175792689364597,0.000175792689364597,0.000175792689364597,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
205,205,0.000177839975760218,0.0001778399757602179,0.000177839975760218,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
206,206,0.0001768273547204514,0.0001768273547204514,0.0001768273547204514,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
207,207,0.0001675685344748451,0.0001675685344748451,0.0001675685344748451,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
208,208,0.000179628080315997,0.000179628080315997,0.000179628080315997,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
209,209,0.0001868484063292697,0.0001868484063292696,0.0001868484063292697,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
210,210,0.0001920320560093931,0.0001920320560093931,0.0001920320560093931,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
211,211,0.0001997006277509133,0.0001997006277509133,0.0001997006277509133,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
212,212,0.0002010283033991856,0.0002010283033991856,0.0002010283033991856,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
213,213,0.0002005365128489622,0.0002005365128489622,0.0002005365128489622,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
214,214,0.00019195782659518,0.00019195782659518,0.00019195782659518,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
215,215,0.0001803914460862717,0.0001803914460862717,0.0001803914460862717,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
216,216,0.0001552220690833206,0.0001552220690833205,0.0001552220690833206,0.0001141552511415525,0.0001141552511415525,0.0001141552511415525
